IdProject,IdCompany,IdManager,IdSupportProgram,LoanAmount,IdIndustry,IdStatus,IdSubindustry,IdRegion,ApplicationNumber,ProjectName,Locality,LoanAgreementDate,IdBudget,LoanAgreementPayement,IdRegionalFund
5601551,3662759,1273,1334,25593.0000,600,3126344,0,125,3134,Наименование проекта5601551,п.Прогресс,NULL,2,NULL,NULL
5606469,5606468,3702,748,500000.0000,611,273,3666,136,3132,Наименование проекта5606469,Лыткарино,NULL,2,NULL,NULL
5608909,5607381,1935,692,500000.0000,594,391056,3572,130,3183,Наименование проекта5608909,Город Сланцы,NULL,2,NULL,NULL
5609818,5609817,1935,692,124000.0000,604,391056,3610,113,3146,Наименование проекта5609818,город Шелехов,NULL,2,NULL,NULL
5613185,377916,3702,748,95000.0000,607,20761,1919135,136,3137,Наименование проекта5613185,Электросталь,2018-11-15,2,2018-11-20,NULL
5613669,3979344,1979,693,204401.0000,618,3126344,0,172,3130,Наименование проекта5613669,"г.Новый Уренгой , г.Нижневартовск,  г.Нефтеюганск ",NULL,2,NULL,NULL
5616260,5616259,NULL,693,5756.0000,594,391056,3572,113,3131,Наименование проекта5616260,"город Братск ",NULL,2,NULL,NULL
5616709,256277,1935,692,210000.0000,610,391056,3662,105,3141,Наименование проекта5616709,Волгорад,NULL,2,NULL,NULL
5625117,5624197,1935,1334,5000.0000,600,391056,0,178,3220,Наименование проекта5625117,Переславль-Залесский,NULL,2,NULL,NULL
5632640,5540308,NULL,745,20000.0000,601,271,3589,105,3144,Наименование проекта5632640,Волгоград,NULL,2,NULL,3138701
5634266,4128571,NULL,1220,100000.0000,608,271,3648,156,3308,Наименование проекта5634266,Екатеринбург,NULL,2,NULL,3003431
5642625,5582985,1273,1334,22289.0000,600,391056,3587,130,3196,Наименование проекта5642625,поселок Щеглово,NULL,2,NULL,NULL
5665367,5657448,7936,692,500000.0000,607,277,3641,146,3172,Наименование проекта5665367,город Пермь,NULL,2,NULL,NULL
5673168,4700524,3702,692,213131.0000,616,458323,20850,136,3444,Наименование проекта5673168,Дубна,NULL,2,NULL,NULL
5676687,7012,1979,745,64070.0000,608,20761,3651,146,3148,Наименование проекта5676687,Пермь,2018-11-23,2,2018-12-11,2943696
5678972,5677335,3702,748,116200.0000,608,458323,3652,146,3149,Наименование проекта5678972,Чусовой,NULL,2,NULL,NULL
5682738,9331,NULL,748,56700.0000,607,391056,3628,108,3160,Наименование проекта5682738,гор. Буйнакск,NULL,2,NULL,NULL
5684771,2015207,8320,692,500000.0000,601,20761,3589,145,3150,Наименование проекта5684771,Кузнецк,2018-12-19,2,2018-12-28,NULL
5687887,5681280,3702,692,500000.0000,601,391056,3589,142,3163,Наименование проекта5687887,Омск,NULL,2,NULL,NULL
5689442,5571225,1979,745,30000.0000,602,20761,3597,146,3151,Наименование проекта5689442,г.Пермь,2018-11-01,2,2018-11-15,2943696
5695319,11090,1979,748,127998.0000,606,273,3624,152,3171,Наименование проекта5695319,г. Санкт-Петербург,NULL,2,NULL,NULL
5697432,5560628,1273,1334,50000.0000,600,20761,0,151,3169,Наименование проекта5697432,Жигулевск,2018-08-03,2,2018-08-17,NULL
5702106,5689958,1979,692,500000.0000,598,391056,3585,136,3166,Наименование проекта5702106,"пос.Котово, Наро-Фоминский район",NULL,2,NULL,NULL
5707004,4323777,1979,745,100000.0000,607,277,3635,146,3156,Наименование проекта5707004,"Пермь, пос. Новые Ляды",NULL,2,NULL,2943696
5707212,5290679,1979,745,30000.0000,598,458323,3582,146,3153,Наименование проекта5707212,Соликамск,NULL,2,NULL,2943696
5710361,489996,1935,1334,50000.0000,600,20761,0,122,3162,Наименование проекта5710361,г. Киров,2018-09-03,2,2018-09-14,NULL
5716536,3021475,1979,747,350000.0000,607,278,3643,146,3155,Наименование проекта5716536,Пермь,NULL,2,NULL,NULL
5733312,125758,1979,748,399000.0000,607,20761,3641,173,3322,Наименование проекта5733312,город Копейск,2018-12-25,2,2018-12-28,NULL
5735065,5732795,3702,748,100000.0000,618,391056,0,129,3182,Наименование проекта5735065,"г. Курчатов, территория ПРОМЗОНА АЭС",NULL,2,NULL,NULL
5742061,5716201,NULL,692,50000.0000,609,391056,3657,145,3175,Наименование проекта5742061,г. Кузнецк,NULL,2,NULL,NULL
5744839,9331,NULL,748,50000.0000,607,391056,3628,108,3378,Наименование проекта5744839,гор. Буйнакск,NULL,2,NULL,NULL
5751540,5751539,2440,745,20146.0000,607,278,3642,156,3165,Наименование проекта5751540,город Дегтярск,NULL,2,NULL,3003431
5757780,5757442,NULL,1220,100000.0000,604,458323,3607,162,3219,Наименование проекта5757780,Елабуга,NULL,2,NULL,2355698
5774136,3885042,1979,745,41856.0000,608,20761,3651,146,3167,Наименование проекта5774136,Пермь,2018-11-14,2,2018-11-20,2943696
5776120,4534973,1273,1334,35000.0000,600,20761,0,152,3178,Наименование проекта5776120,Санкт-Петербург,2018-08-01,2,2018-08-10,NULL
5782866,5602710,7936,748,56000.0000,607,20761,3643,146,3184,Наименование проекта5782866,Пермь,2018-12-20,2,2019-01-21,NULL
5784735,27166,1273,1334,34500.0000,600,20761,0,146,3248,Наименование проекта5784735,город Пермь,2018-10-18,2,2018-11-01,NULL
5786403,5745663,8320,748,500000.0000,609,391056,3658,144,3176,Наименование проекта5786403,г. Мценск,NULL,2,NULL,NULL
5787055,2646023,NULL,745,22700.0000,594,458323,3572,170,3173,Наименование проекта5787055,Амурск,NULL,2,NULL,4391257
5800684,5800683,8320,748,500000.0000,609,391056,3658,144,3177,Наименование проекта5800684,г. Мценск,NULL,2,NULL,NULL
5810171,5806945,1273,692,300000.0000,595,458323,3574,128,3186,Наименование проекта5810171,г. Шадринск,NULL,2,NULL,NULL
5835778,217422,3702,1220,100000.0000,607,278,3627,173,3181,Наименование проекта5835778,Миасс,NULL,2,NULL,2355699
5836797,5836688,1935,692,450000.0000,603,391056,3601,166,3187,Наименование проекта5836797,Каа-Хемский район,NULL,2,NULL,NULL
5839620,5017236,1935,1220,23600.0000,608,278,3645,139,3238,Наименование проекта5839620,город Нижний Новгород,NULL,2,NULL,3138703
5841856,468621,1979,747,661175.0000,608,20761,3649,136,3299,Наименование проекта5841856,Балашиха,2018-12-03,2,2018-12-14,NULL
5846142,14175,2440,745,87000.0000,604,20761,3610,156,3202,Наименование проекта5846142,Кушва,2018-10-08,2,2018-10-31,3003431
5851694,5838828,1273,1334,50000.0000,600,20761,0,136,3391,Наименование проекта5851694,"Сергиево-Посадский муниципальный район, сельское поселение Березняковское, пос. Беликово, д.11",2018-12-07,2,2018-12-28,NULL
5861886,528073,3702,692,179134.0000,607,278,3641,100,3395,Наименование проекта5861886,Уфа,NULL,2,NULL,NULL
5878016,5877520,7936,747,200191.0000,607,458323,3643,134,3195,Наименование проекта5878016,Саранск,NULL,2,NULL,NULL
5884894,5884608,NULL,748,183964.0000,604,391056,3607,135,3263,Наименование проекта5884894,Фрязино,NULL,2,NULL,NULL
5885249,4638040,1979,693,49096.0000,607,458323,3635,136,3190,Наименование проекта5885249,г. Орехово-Зуево,NULL,2,NULL,NULL
5886573,5825574,NULL,745,20000.0000,600,391056,3587,125,3228,Наименование проекта5886573,г. Славянск-на-Кубани,NULL,2,NULL,4235307
5896628,5896515,3702,1334,50000.0000,600,458323,0,152,3218,Наименование проекта5896628,Санкт-Петербург,NULL,2,NULL,NULL
5897084,369930,NULL,745,50210.0000,607,2384533,3644,128,3294,Наименование проекта5897084,Курган,NULL,2,NULL,3154982
5897564,5896624,1273,748,50000.0000,601,273,3588,151,3206,Наименование проекта5897564,Сызрань,NULL,2,NULL,NULL
5899140,5898138,NULL,1220,26250.0000,604,271,3608,162,3197,Наименование проекта5899140,г. Набережные Челны,NULL,2,NULL,2355698
5899254,5898867,8320,748,500000.0000,607,391056,3642,117,3200,Наименование проекта5899254,г. Киров,NULL,2,NULL,NULL
5919037,5918698,NULL,745,24500.0000,598,271,3584,139,3194,Наименование проекта5919037,Нижний Новгород,NULL,2,NULL,3138703
5920679,5898864,1273,692,55000.0000,598,458323,3580,117,3229,Наименование проекта5920679,Белоусово,NULL,2,NULL,NULL
5922395,1623274,8320,692,50000.0000,598,277,3584,162,3242,Наименование проекта5922395,Казань,NULL,2,NULL,NULL
5930807,1748235,1979,748,125000.0000,608,20761,3652,150,3260,Наименование проекта5930807,Рязань,2018-12-21,2,2018-12-28,NULL
5932088,5569240,NULL,745,50000.0000,598,458323,3581,170,3204,Наименование проекта5932088,рп. Хор,NULL,2,NULL,4391257
5943512,5921952,NULL,745,28000.0000,601,271,3589,162,3203,Наименование проекта5943512,Казань,NULL,2,NULL,2355698
5952053,5951901,3702,692,300000.0000,607,458323,3644,156,3277,Наименование проекта5952053,Екатеринбург,NULL,2,NULL,NULL
5959713,5668905,NULL,1220,27200.0000,604,271,3608,173,3577,Наименование проекта5959713,Златоуст,NULL,2,NULL,2355699
5962327,621949,2440,693,16809.0000,604,391056,3608,111,3207,Наименование проекта5962327,Иваново,NULL,2,NULL,NULL
5973969,871805,1979,693,55852.0000,609,391056,3657,136,3246,Наименование проекта5973969,Сергиев Посад,NULL,2,NULL,NULL
5974206,65995,1935,748,340000.0000,607,273,3628,178,3307,Наименование проекта5974206,Рыбинск,NULL,2,NULL,NULL
5977012,3021474,2440,745,76750.0000,601,458323,3588,105,3212,Наименование проекта5977012,Волгоград,NULL,2,NULL,3138701
5986941,5965543,2440,1334,50000.0000,600,391056,0,136,3233,Наименование проекта5986941,г. Щелково,NULL,2,NULL,NULL
5992435,4989907,NULL,745,20000.0000,607,391056,3637,136,3227,Наименование проекта5992435,Люберцы,NULL,2,NULL,7596924
5992776,5992187,NULL,1220,20000.0000,604,271,3610,139,3363,Наименование проекта5992776,Нижний Новгород,NULL,2,NULL,3138703
5994174,3033520,7936,692,150000.0000,611,391056,3666,136,3214,Наименование проекта5994174,"Истринский район, с. Павловская Слобода, ул. Красная, дом 3",NULL,2,NULL,NULL
5997356,5835257,NULL,1220,24085.0000,604,271,3608,173,3268,Наименование проекта5997356,город Миасс,NULL,2,NULL,2355699
5998049,1231993,NULL,745,100000.0000,595,458323,3574,125,3215,Наименование проекта5998049,город Армавир,NULL,2,NULL,4235307
6000666,6000081,1979,745,100000.0000,601,20761,3589,160,3224,Наименование проекта6000666,гор. Буденновск,2018-12-21,2,2018-12-29,3154976
6003660,6003656,7936,692,500000.0000,610,273,3661,99,3216,Наименование проекта6003660,"г. Астрахань, ст. Аксарайская",NULL,2,NULL,NULL
6007357,5948668,NULL,745,30620.0000,598,458323,3584,170,3223,Наименование проекта6007357,пгт.Эльбан (Моногород),NULL,2,NULL,4391257
6008713,13649,3702,748,70440.0000,607,391056,3627,162,3259,Наименование проекта6008713,Набережные Челны,NULL,2,NULL,NULL
6015678,2020815,1273,1334,50000.0000,600,20761,3587,131,3374,Наименование проекта6015678,"399540, Российская Федерация, Липецкая область, Тербунский муниципальный район, сельское поселение Тербунский сельсовет, село Тербуны, улица Дорожная, дом  6А.",2018-12-07,2,2018-12-28,NULL
6018424,5947240,1273,692,120000.0000,604,391056,3607,147,3230,Наименование проекта6018424,Артем,NULL,2,NULL,NULL
6026978,6024294,1273,1334,50000.0000,600,391056,3587,136,3243,Наименование проекта6026978,"сельское поселение Березняковское, пос. Беликово, д. 11",NULL,2,NULL,NULL
6033320,5878358,1979,692,500000.0000,594,391056,3572,144,3225,Наименование проекта6033320,Орловский район,NULL,2,NULL,NULL
6033780,6033779,2440,693,39688.0000,618,458323,0,140,3221,Наименование проекта6033780,Великий Новгород,NULL,2,NULL,NULL
6034240,34276,2440,748,500000.0000,608,192135,3647,152,3222,Наименование проекта6034240,Санкт-Петербург,NULL,2,NULL,NULL
6040228,6040227,NULL,745,25000.0000,602,269,3595,104,3236,Наименование проекта6040228,г. Владимир,NULL,2,NULL,2603691
6045113,347351,2440,692,393500.0000,600,278,3587,152,3237,Наименование проекта6045113,г. Санкт-Петербург,NULL,2,NULL,NULL
6053080,1998576,7936,692,500000.0000,611,276,3666,99,3226,Наименование проекта6053080,Нариманов,NULL,2,NULL,NULL
6062207,19644,1979,748,498817.0000,606,391056,3619,156,3244,Наименование проекта6062207,г. Екатеринбург,NULL,2,NULL,NULL
6063228,2687356,NULL,692,310000.0000,603,391056,3598,171,3232,Наименование проекта6063228,г. Абаза,NULL,2,NULL,NULL
6068163,6067412,NULL,1220,20000.0000,608,391056,3645,139,3240,Наименование проекта6068163,Павлово,NULL,2,NULL,3138703
6071574,6070727,2440,692,300000.0000,602,458326,3594,169,3247,Наименование проекта6071574,г. Сенгилей,NULL,2,NULL,NULL
6072799,3311069,1979,747,401182.0000,607,20761,3644,146,3234,Наименование проекта6072799,ПЕРМЬ,2018-11-29,2,2018-12-03,NULL
6075382,4663582,3702,692,243367.0000,594,458323,3572,121,3252,Наименование проекта6075382,дер. Осиновка Кемеровского района,NULL,2,NULL,NULL
6088917,5344822,7936,745,35181.0000,603,278,3598,150,3239,Наименование проекта6088917,г.Сасово,NULL,2,NULL,4834323
6097523,6097257,8320,692,66000.0000,609,278,3658,136,3250,Наименование проекта6097523,г. Клин,NULL,2,NULL,NULL
6101031,1267261,1273,696,500000.0000,607,391056,3635,135,3258,Наименование проекта6101031,г. Зеленоград,NULL,2,NULL,NULL
6107736,3033523,2440,1220,22500.0000,601,20761,3589,105,3241,Наименование проекта6107736,Волгоград,2018-12-27,2,2018-12-29,3138701
6114182,1661951,8320,692,500000.0000,595,391056,3573,146,3245,Наименование проекта6114182,город Чусовой,NULL,2,NULL,NULL
6119199,5990147,7936,748,244000.0000,607,278,3626,156,3424,Наименование проекта6119199,г. Нижний Тагил,NULL,2,NULL,NULL
6134388,5917797,NULL,1220,80000.0000,607,458323,3644,106,3249,Наименование проекта6134388,"г. Череповец, Кирилловское шоссе д. 86-Д оф. 3.1",NULL,2,NULL,3487906
6135953,2720509,2440,748,145000.0000,607,276,3642,111,3251,Наименование проекта6135953,Иваново,NULL,2,NULL,NULL
6141746,90871,1979,692,500000.0000,607,391056,3641,146,3330,Наименование проекта6141746,г.Краснокамск Пермского края,NULL,2,NULL,NULL
6160453,6160020,1273,692,500000.0000,598,192135,3584,148,3255,Наименование проекта6160453,"ОЭЗ ""Моглино"", дер.Родина",NULL,2,NULL,NULL
6167088,4469867,NULL,745,24900.0000,616,2384533,20853,139,3253,Наименование проекта6167088,Нижний Новгород,NULL,2,NULL,3138703
6171072,6170109,8320,748,500000.0000,601,391056,3589,104,3271,Наименование проекта6171072,г. Ковров,NULL,2,NULL,NULL
6178056,1031134,NULL,1220,55000.0000,601,271,3588,100,3256,Наименование проекта6178056,город Уфа,NULL,2,NULL,3154980
6181728,1988093,2440,748,500000.0000,607,192135,3644,136,3295,Наименование проекта6181728,Дубна,NULL,2,NULL,NULL
6185694,6185693,7936,692,100000.0000,595,273,3574,136,3264,Наименование проекта6185694,Серпухов,NULL,2,NULL,NULL
6187857,6187855,NULL,745,20000.0000,601,391056,3589,170,3266,Наименование проекта6187857,г. Хабаровск,NULL,2,NULL,4391257
6188201,6072099,NULL,692,60000.0000,608,391056,0,99,3254,Наименование проекта6188201,Астрахань,NULL,2,NULL,NULL
6190236,5844208,8320,692,110273.0000,598,391056,3585,130,3302,Наименование проекта6190236,пгт Лесогорский Выборгского района,NULL,2,NULL,NULL
6202181,23735,7936,693,184000.0000,607,391056,3643,152,3261,Наименование проекта6202181,Санкт-Петербург,NULL,2,NULL,NULL
6202765,2411012,1935,692,75000.0000,616,20761,20855,135,3274,Наименование проекта6202765,Зеленоград,2018-11-20,2,2018-12-07,NULL
6205003,132713,3702,692,150000.0000,611,391056,3667,135,3273,Наименование проекта6205003,Москва,NULL,2,NULL,NULL
6207987,5094710,7936,692,50000.0000,602,458323,3595,98,3257,Наименование проекта6207987,г. Северодвинск,NULL,2,NULL,NULL
6228582,6170904,3702,745,89915.0000,594,20761,3571,170,3265,Наименование проекта6228582,"пос. Хор, района им. Лазо; Советско-Гаванский муниципальный район, г. Советская Гавань",2018-12-06,2,2018-12-18,4391257
6228807,3339363,NULL,1220,100000.0000,616,2384533,20849,105,3270,Наименование проекта6228807,Волжский,NULL,2,NULL,3138701
6232546,6232545,1979,693,59724.0000,595,20761,3574,129,3262,Наименование проекта6232546,Железногорск,2018-10-17,2,2018-10-19,NULL
6241931,3975742,1979,693,146453.0000,607,20761,3625,145,3269,Наименование проекта6241931,Пенза,2018-10-30,2,2018-11-01,NULL
6244719,6243640,NULL,745,20000.0000,594,271,3571,101,3272,Наименование проекта6244719,Волоконовка,NULL,2,NULL,3138704
6248599,6228199,NULL,692,75000.0000,604,391056,3603,175,3292,Наименование проекта6248599,Чебоксары,NULL,2,NULL,NULL
6253847,2991385,1935,745,82888.0000,601,20761,3589,100,3297,Наименование проекта6253847,Октябрьский,2018-12-04,2,2018-12-13,3154980
6291654,4372449,1935,692,125000.0000,594,391056,3571,170,3281,Наименование проекта6291654,поселок Березовый,NULL,2,NULL,NULL
6293628,859562,1979,748,320000.0000,604,20761,3610,136,3276,Наименование проекта6293628,"Сергиево-Посадский муниципальный район, сеельское поселение Березняковское, с.Святково",2018-12-17,2,2018-12-21,NULL
6294091,6163935,1935,692,159050.0000,594,391056,3571,154,3279,Наименование проекта6294091,"Алдан ",NULL,2,NULL,NULL
6295942,4600285,1979,693,447887.0000,600,20761,3587,167,3278,Наименование проекта6295942,Тюмень,2018-12-21,2,2018-12-26,NULL
6297840,6070886,1979,1334,40107.0000,600,278,0,135,3280,Наименование проекта6297840,Москва,NULL,2,NULL,NULL
6302634,4371649,2440,692,351123.0000,603,276,3598,105,3275,Наименование проекта6302634,Камышин,NULL,2,NULL,NULL
6314495,17552,1273,1334,48000.0000,600,20761,0,162,3291,Наименование проекта6314495,Казань,2018-10-16,2,2018-12-28,NULL
6327935,6166556,NULL,1220,100000.0000,604,271,3607,173,3303,Наименование проекта6327935,Верхний Уфалей,NULL,2,NULL,2355699
6328267,4852238,1979,693,152442.0000,607,20761,3641,177,3287,Наименование проекта6328267,Салмановское (Утреннее) НГКМ,2018-09-26,2,2018-10-01,NULL
6329722,6329619,2440,745,45000.0000,618,278,0,162,3358,Наименование проекта6329722,Чистополь,NULL,2,NULL,2355698
6330883,3505654,1273,748,160000.0000,607,458323,3627,135,3298,Наименование проекта6330883,г. Зеленоград,NULL,2,NULL,NULL
6331829,6306898,NULL,692,51000.0000,607,391056,3630,146,3317,Наименование проекта6331829,г. Чайковский,NULL,2,NULL,NULL
6347431,6135392,2440,745,100000.0000,606,278,3620,125,3290,Наименование проекта6347431,г.Краснодар,NULL,2,NULL,4235307
6348297,3318987,1979,693,270000.0000,607,20761,3641,172,3288,Наименование проекта6348297,Нефтеюганский район,2018-10-10,2,2018-10-12,NULL
6348576,3318987,1979,693,270000.0000,607,20761,3641,172,3289,Наименование проекта6348576,Нефтеюганский район,2018-10-10,2,2018-10-12,NULL
6365519,6365023,1273,696,50000.0000,607,391056,3635,136,3365,Наименование проекта6365519,Одинцово,NULL,2,NULL,NULL
6367985,6367265,1273,1334,50000.0000,600,458323,0,136,3310,Наименование проекта6367985,"г. Старая Купавна ",NULL,2,NULL,NULL
6371064,17655,1273,748,428600.0000,616,458323,20849,135,3315,Наименование проекта6371064,Зеленоград,NULL,2,NULL,NULL
6376359,4980056,1979,692,393703.0000,595,20761,3573,139,3293,Наименование проекта6376359,"г. Балахна, ул. Горького, дом 1",2018-12-20,2,2018-12-27,NULL
6378472,3891707,3702,693,59000.0000,594,458323,3572,113,3320,Наименование проекта6378472,Свирск,NULL,2,NULL,NULL
6380008,6379622,1935,692,500000.0000,600,391056,3587,129,3333,Наименование проекта6380008,село Рышково Рышковского сельсовета Курского района Курской области,NULL,2,NULL,NULL
6382392,6249782,NULL,745,27300.0000,602,269,3590,156,3459,Наименование проекта6382392,Екатеринбург,NULL,2,NULL,3003431
6390842,2217393,1979,693,103795.0000,608,20761,3648,136,3309,Наименование проекта6390842,Деревня Демихово,2018-12-18,2,2018-12-21,NULL
6392566,6392555,NULL,1220,66389.0000,591,391056,3565,139,3313,Наименование проекта6392566,п. Тонкино,NULL,2,NULL,3138703
6396347,6326531,NULL,692,200134.0000,604,391056,3608,151,3343,Наименование проекта6396347,Самара,NULL,2,NULL,NULL
6404844,5990616,1935,692,500000.0000,591,391056,3565,152,3321,Наименование проекта6404844,"Особая экономическая зона (участок ""Нойдорф""), пос. Стрельна, Санкт-Петербург",NULL,2,NULL,NULL
6408747,6304465,3702,693,46925.0000,594,458323,3572,113,3312,Наименование проекта6408747,д. Карлук,NULL,2,NULL,NULL
6410440,6408678,NULL,692,331949.0000,598,391056,3580,105,3305,Наименование проекта6410440,Волгоград,NULL,2,NULL,NULL
6423282,5602710,NULL,748,56000.0000,607,391056,3643,146,3300,Наименование проекта6423282,Пермь,NULL,2,NULL,NULL
6433332,6432588,NULL,745,42500.0000,594,271,3571,113,3301,Наименование проекта6433332,деревня Русские Янгуты,NULL,2,NULL,3003433
6444748,6444740,NULL,745,96000.0000,598,269,3580,125,3327,Наименование проекта6444748,ст.Брюховецкая,NULL,2,NULL,4235307
6452855,6389484,NULL,745,20000.0000,594,271,3571,106,3371,Наименование проекта6452855,город Никольск,NULL,2,NULL,3487906
6475315,6445520,NULL,692,100000.0000,606,269,3619,136,3473,Наименование проекта6475315,Рузский район,NULL,2,NULL,NULL
6475989,5677335,NULL,748,83000.0000,608,391056,3645,146,3316,Наименование проекта6475989,Чусовой,NULL,2,NULL,NULL
6487449,3979344,1979,693,183214.0000,607,20761,3641,172,3314,Наименование проекта6487449,"г.Новый Уренгой, г.Нижневартовск, г.Нефтеюганск",2018-11-21,2,2018-11-27,NULL
6494699,6494571,NULL,745,50341.0000,600,271,3587,165,3341,Наименование проекта6494699,город Тула,NULL,2,NULL,NULL
6495157,5921949,8320,692,105000.0000,604,271,3608,162,3484,Наименование проекта6495157,Нижнекамск,NULL,2,NULL,NULL
6498029,6498024,NULL,1220,100000.0000,603,271,3602,156,3349,Наименование проекта6498029,Карпинск,NULL,2,NULL,3003431
6499343,6493977,NULL,745,100000.0000,598,458326,3583,162,3325,Наименование проекта6499343,Казань,NULL,2,NULL,NULL
6507615,93504,1273,1334,13000.0000,600,391056,0,136,3318,Наименование проекта6507615,Подольск,NULL,2,NULL,NULL
6509246,6509245,8320,693,7116.0000,607,20761,3644,156,3319,Наименование проекта6509246,г. Екатеринбург,2018-12-26,2,2018-12-28,NULL
6516020,907999,8320,692,170000.0000,598,391056,3580,104,3329,Наименование проекта6516020,Владимир,NULL,2,NULL,NULL
6518967,6476916,NULL,748,120770.0000,604,391056,3610,100,3370,Наименование проекта6518967,Белебей,NULL,2,NULL,NULL
6521837,143293,8320,747,750000.0000,606,279,3624,169,3324,Наименование проекта6521837,Ульяновск,NULL,2,NULL,NULL
6538126,6533989,1979,748,172624.0000,607,391056,3641,146,3396,Наименование проекта6538126,Пермь,NULL,2,NULL,NULL
6544448,4896451,8320,693,22200.0000,606,458323,3619,156,3326,Наименование проекта6544448,"Сысертский р-н, п. Бобровский, ул. Лесная, 2",NULL,2,NULL,NULL
6546487,4656576,8320,692,140000.0000,607,458323,3644,168,3344,Наименование проекта6546487,г. Ижевск,NULL,2,NULL,NULL
6548356,6548350,NULL,745,20000.0000,594,391056,3571,106,3328,Наименование проекта6548356,"Бабаевский район, с. Борисово-Судское",NULL,2,NULL,3487906
6559176,2744,7936,748,125000.0000,606,458323,3619,135,3355,Наименование проекта6559176,Москва,NULL,2,NULL,NULL
6560498,2095864,1979,692,500000.0000,602,20761,3590,173,3337,Наименование проекта6560498,Челябинск,2018-12-24,2,2018-12-28,NULL
6561175,6561035,1273,1473,475048.0000,602,458323,3594,135,3346,Наименование проекта6561175,г. Москва,NULL,2,NULL,NULL
6580753,6578925,1273,692,400000.0000,604,20761,3610,160,3345,Наименование проекта6580753,Невинномысск,2018-12-14,2,2018-12-26,NULL
6585249,6797412,NULL,745,30000.0000,604,271,3603,113,3377,Наименование проекта6585249,Иркутск,NULL,2,NULL,3003433
6586012,4536952,1979,693,222843.0000,618,458323,0,126,3331,Наименование проекта6586012,Таймырский Долгано-ненецкий муниципальный район / Илимпейский район,NULL,2,NULL,NULL
6592643,6229660,1979,747,497854.0000,606,458325,3619,100,3516,Наименование проекта6592643,Уфа,NULL,2,NULL,NULL
6592854,4827369,3702,692,100000.0000,591,391056,3563,104,3332,Наименование проекта6592854,г. Вязники,NULL,2,NULL,NULL
6604380,6603930,8320,692,125000.0000,594,458323,3571,113,3334,Наименование проекта6604380,г.Братск,NULL,2,NULL,NULL
6624490,6486493,2440,747,744034.0000,607,273,3642,152,3466,Наименование проекта6624490,Санкт-Петербург,NULL,2,NULL,NULL
6628165,6623093,1979,747,750000.0000,608,192135,3649,147,3340,Наименование проекта6628165,г. Арсеньев,NULL,2,NULL,NULL
6634801,6634630,3702,692,369427.0000,598,278,3584,135,3338,Наименование проекта6634801,Москва,NULL,2,NULL,NULL
6635296,5334453,1979,693,218296.0000,608,20761,3648,163,3339,Наименование проекта6635296,г.Тверь,2018-12-18,2,2018-12-21,NULL
6645124,6644779,8320,692,99672.0000,598,20761,3584,130,3342,Наименование проекта6645124,"Выборгский район, пгт Лесогорский",2018-12-07,2,2018-12-28,NULL
6653844,6653842,1935,692,50000.0000,591,391056,3563,136,3359,Наименование проекта6653844,Зеленоград,NULL,2,NULL,NULL
6675247,6675231,NULL,745,100000.0000,606,271,0,108,3354,Наименование проекта6675247,Буйнакск,NULL,2,NULL,NULL
6676245,9859,NULL,745,20000.0000,744,271,0,108,3350,Наименование проекта6676245,Махачкала,NULL,2,NULL,4235308
6676805,9859,NULL,745,20000.0000,607,271,3625,108,3351,Наименование проекта6676805,Махачкала,NULL,2,NULL,4235308
6678900,3055541,1979,693,61913.0000,607,20761,3644,156,3352,Наименование проекта6678900,г. Екатеринбург,2018-12-25,2,2018-12-28,NULL
6680941,19414,3702,748,100000.0000,598,20761,3584,134,3357,Наименование проекта6680941,Саранск,2018-12-18,2,2018-12-25,NULL
6681075,3590560,NULL,745,50000.0000,606,271,3624,108,3353,Наименование проекта6681075,Южно-сухокумск,NULL,2,NULL,NULL
6685274,4820291,1979,692,500000.0000,595,279,3574,136,3356,Наименование проекта6685274,Чехов,NULL,2,NULL,NULL
6685952,6685946,8320,748,440000.0000,610,391056,3661,160,3366,Наименование проекта6685952,Ставрополь,NULL,2,NULL,NULL
6689635,6688836,1935,1220,90000.0000,603,273,3602,165,3386,Наименование проекта6689635,Тула,NULL,2,NULL,3003432
6691501,6691379,2440,692,500000.0000,598,192135,3582,130,3373,Наименование проекта6691501,гп. Янино-1,NULL,2,NULL,NULL
6694128,6675231,NULL,745,100000.0000,607,271,3634,108,3441,Наименование проекта6694128,Буйнакск,NULL,2,NULL,4235308
6696702,6695626,2440,748,500000.0000,603,279,3600,152,3387,Наименование проекта6696702,г. Санкт-Петербург,NULL,2,NULL,NULL
6704762,6704047,NULL,1220,25500.0000,606,2384533,3622,142,3360,Наименование проекта6704762,Омск,NULL,2,NULL,3154984
6714134,5609817,NULL,745,20000.0000,604,271,3610,113,3376,Наименование проекта6714134,NULL,NULL,2,NULL,3003433
6715576,3912029,1273,1334,50000.0000,600,20761,0,136,3362,Наименование проекта6715576,г. Щелково,2018-12-12,2,2018-12-25,NULL
6721060,2899794,1935,747,395000.0000,598,391056,3584,153,3443,Наименование проекта6721060,д. Докторовка Татищевского района,NULL,2,NULL,NULL
6729237,6729068,2440,692,75000.0000,616,391056,20849,135,3367,Наименование проекта6729237,Зеленоград,NULL,2,NULL,NULL
6730620,6730606,1935,692,92400.0000,591,458326,3565,135,3375,Наименование проекта6730620,Москва,NULL,2,NULL,NULL
